Date,Intake Cats,Intake Dogs,Moved Cats,Moved Dogs,Returned Cats,Returned Dogs,Deceased Cats,Deceased Dogs
2023-07-23,31.0,14.0,39.0,29.0,32.0,14.0,3.0,0.0
2023-07-30,44.0,20.0,60.0,35.0,19.0,19.0,1.0,4.0
2023-08-06,32.0,8.0,81.0,28.0,39.0,13.0,0.0,0.0
2023-08-13,53.0,24.0,90.0,41.0,28.0,17.0,0.0,3.0
2023-08-20,31.0,26.0,79.0,20.0,31.0,12.0,0.0,1.0
2023-08-27,30.0,12.0,97.0,45.0,48.0,21.0,3.0,1.0
2023-09-03,57.0,13.0,56.0,36.0,27.0,20.0,0.0,0.0
2023-09-10,14.0,19.0,47.0,36.0,44.0,22.0,2.0,0.0
2023-09-17,43.0,22.0,77.0,34.0,34.0,16.0,1.0,0.0
2023-09-24,43.0,10.0,51.0,26.0,28.0,10.0,0.0,1.0
2023-10-01,28.0,15.0,95.0,38.0,30.0,18.0,2.0,0.0
2023-10-08,49.0,21.0,70.0,33.0,41.0,18.0,0.0,0.0
2023-10-15,19.0,25.0,66.0,43.0,32.0,17.0,2.0,0.0
2023-10-22,33.0,23.0,60.0,26.0,38.0,20.0,1.0,0.0
2023-10-29,24.0,15.0,56.0,25.0,17.0,11.0,0.0,0.0
2023-11-05,19.0,17.0,45.0,59.0,20.0,30.0,1.0,1.0
2023-11-12,11.0,11.0,36.0,24.0,19.0,17.0,0.0,1.0
2023-11-19,26.0,17.0,69.0,29.0,37.0,13.0,1.0,0.0
2023-11-26,27.0,9.0,34.0,16.0,25.0,3.0,0.0,1.0
2023-12-03,34.0,15.0,63.0,41.0,35.0,15.0,8.0,1.0
2023-12-10,24.0,13.0,68.0,25.0,28.0,16.0,0.0,0.0
2023-12-17,19.0,16.0,45.0,36.0,14.0,9.0,0.0,0.0
2023-12-24,12.0,20.0,44.0,35.0,37.0,23.0,1.0,0.0
2023-12-31,26.0,15.0,26.0,23.0,16.0,14.0,0.0,0.0
2024-01-07,28.0,18.0,49.0,32.0,18.0,16.0,0.0,1.0
2024-01-14,17.0,14.0,47.0,23.0,18.0,8.0,1.0,1.0
2024-01-21,10.0,14.0,65.0,18.0,50.0,4.0,0.0,0.0
2024-01-28,20.0,27.0,49.0,35.0,16.0,16.0,0.0,0.0
2024-02-04,23.0,25.0,29.0,31.0,13.0,11.0,2.0,2.0
2024-02-11,17.0,17.0,35.0,33.0,15.0,19.0,0.0,0.0
2024-02-18,29.0,8.0,37.0,32.0,16.0,13.0,2.0,0.0
2024-02-25,24.0,18.0,44.0,30.0,11.0,8.0,0.0,0.0
2024-03-03,24.0,21.0,37.0,32.0,14.0,14.0,2.0,0.0
2024-03-10,26.0,20.0,30.0,32.0,16.0,4.0,2.0,3.0
2024-03-17,25.0,18.0,27.0,19.0,6.0,15.0,1.0,1.0
2024-03-24,17.0,13.0,37.0,32.0,10.0,10.0,1.0,0.0
2024-03-31,32.0,14.0,33.0,23.0,17.0,9.0,0.0,2.0
2024-04-07,41.0,13.0,43.0,24.0,8.0,13.0,0.0,0.0
2024-04-14,26.0,17.0,33.0,21.0,13.0,10.0,3.0,1.0
2024-04-21,30.0,18.0,51.0,45.0,22.0,18.0,2.0,1.0
2024-04-28,16.0,24.0,39.0,29.0,14.0,11.0,2.0,1.0
2024-05-05,32.0,22.0,49.0,31.0,22.0,19.0,4.0,4.0
2024-05-12,37.0,23.0,41.0,32.0,18.0,13.0,1.0,0.0
2024-05-19,23.0,25.0,64.0,40.0,42.0,17.0,4.0,1.0
2024-05-26,51.0,22.0,51.0,38.0,31.0,13.0,2.0,2.0
2024-06-02,24.0,13.0,44.0,34.0,15.0,15.0,0.0,2.0
2024-06-09,27.0,21.0,55.0,21.0,25.0,7.0,0.0,1.0
2024-06-16,50.0,16.0,42.0,43.0,16.0,23.0,1.0,2.0
2024-06-23,27.0,27.0,41.0,19.0,12.0,11.0,1.0,1.0
2024-06-30,51.0,15.0,66.0,41.0,22.0,17.0,0.0,2.0
2024-07-07,26.0,18.0,70.0,39.0,42.0,25.0,1.0,2.0
2024-07-14,33.0,22.0,45.0,31.0,19.0,13.0,1.0,0.0
2024-07-21,59.0,21.0,80.0,32.0,27.0,11.0,1.0,0.0
2024-07-28,26.0,8.0,55.0,39.0,21.0,18.0,1.0,3.0
2024-08-04,43.0,26.0,87.0,43.0,33.0,19.0,1.0,1.0
2024-08-11,52.0,18.0,49.0,19.0,17.0,19.0,0.0,1.0
2024-08-18,54.0,16.0,59.0,45.0,29.0,12.0,2.0,2.0
2024-08-25,29.0,16.0,87.0,31.0,17.0,18.0,4.0,1.0
2024-09-01,12.0,31.0,68.0,29.0,25.0,7.0,2.0,1.0
2024-09-08,22.0,8.0,54.0,32.0,35.0,18.0,0.0,2.0
2024-09-15,9.0,11.0,56.0,37.0,34.0,8.0,1.0,0.0
2024-09-22,7.0,8.0,57.0,25.0,40.0,8.0,0.0,0.0
2024-09-29,0.0,0.0,14.0,6.0,6.0,1.0,0.0,0.0
